LAS mean service time (hr),DEN mean service time (hr),MDW mean service time (hr),LAS initial aircraft reserve,DEN initial aircraft reserve,MDW initial aircraft reserve,LAS->DEN travel time (hr),LAS->MDW travel time (hr),DEN->MDW travel time (hr),DEN->LAS travel time (hr),MDW->LAS travel time (hr),MDW->DEN travel time (hr),State,Day,Duration,Date
0.37556568,0.15233582,0.05812376,0.4759618,0.9960982,0.010343675,1.8376169,2.7784991,2.8677356,2.38281,3.7882943,5.628687,Disrupted,1,1,2022-12-22
0.17247663,0.2086848,0.03172367,0.15614815,1.0060091,0.019426428,1.5089937,2.920169,1.9767555,1.9129239,3.362218,5.9805794,Disrupted,1,1,2022-12-22
0.14240822,0.22269577,0.038787875,0.17538631,0.9897441,0.022754094,2.3625803,2.7484791,2.3886108,2.2155337,3.2334788,5.7105846,Disrupted,1,1,2022-12-22
0.20553128,0.07712753,0.044967428,0.12300532,0.9774322,0.020384634,1.7721862,2.803997,1.9464625,2.108306,3.325261,5.6690855,Disrupted,1,1,2022-12-22
0.28104863,0.15320832,0.05550474,0.07317161,1.0188245,0.01606731,2.0073414,2.964923,2.5242321,2.3612754,3.0525649,5.590506,Disrupted,1,1,2022-12-22
0.25798354,0.19708137,0.15426964,0.123364806,1.0383214,0.026216244,1.810234,2.8610013,2.127786,2.0065799,3.3522916,5.503428,Disrupted,1,1,2022-12-22
0.1780015,0.22667527,0.09750089,0.14494297,1.0300555,0.008318267,1.7531565,2.8470106,2.1844382,1.8665617,2.878853,5.3341966,Disrupted,1,1,2022-12-22
0.26287267,0.13057804,0.052192025,0.2687962,0.9749279,0.019104801,2.0706406,3.0047657,2.3320649,2.0825517,3.534596,5.1952577,Disrupted,1,1,2022-12-22
0.196313,0.16665065,0.027128406,0.06911553,0.9964655,0.06686874,1.5573983,3.0154493,2.3900278,2.132623,2.9093995,5.8396792,Disrupted,1,1,2022-12-22
0.38811135,0.09906179,0.057974387,0.24227694,1.0274771,0.037665363,2.1965504,3.2285676,2.7453198,2.5426307,3.3521981,5.250687,Disrupted,1,1,2022-12-22
0.35379708,0.18487622,0.06797529,0.22779806,1.0319295,0.097772695,1.8739027,2.7176821,2.6065655,2.282101,3.3633704,4.81639,Disrupted,1,1,2022-12-22
0.37283435,0.17591219,0.11301021,0.16737358,0.9893042,0.075280204,2.061955,3.1545956,3.3135839,2.222331,3.169924,5.6530995,Disrupted,1,1,2022-12-22
0.17109832,0.18662715,0.02662466,0.030905394,1.0220762,0.03492672,1.5473372,2.8955178,2.0967796,2.0055897,2.936701,5.2676954,Disrupted,1,1,2022-12-22
0.21852133,0.14580129,0.1230473,0.090831935,0.9775792,0.06739027,1.7847008,3.1173718,2.5404422,2.076011,3.4164016,5.6334877,Disrupted,1,1,2022-12-22
0.1548069,0.21407376,0.16182032,0.42523485,0.99403703,0.049535546,1.7993565,2.4247987,2.2880108,2.1277854,3.128175,5.479857,Disrupted,1,1,2022-12-22
0.3302971,0.18557543,0.107491106,0.14128302,1.05941,0.004998591,1.9848319,2.9718258,2.5712764,2.1586778,3.5132883,6.928539,Disrupted,1,1,2022-12-22
0.24807182,0.08718209,0.16116641,0.14241748,0.99863106,0.024588797,1.4125679,2.8855705,2.1550715,2.097045,2.868988,5.9861665,Disrupted,1,1,2022-12-22
0.2760412,0.15097496,0.08764164,0.100072786,0.94397575,0.031408586,2.1525784,3.0974102,2.6140392,2.1991773,3.2264702,5.1418424,Disrupted,1,1,2022-12-22
0.2189644,0.13887964,0.1266196,0.2026453,0.95230675,0.07343819,1.6055917,2.9059477,2.4598155,1.8754267,3.1765378,5.0629096,Disrupted,1,1,2022-12-22
0.20960045,0.15979168,0.1810475,0.7106467,0.9717446,0.11813007,1.7681396,3.4053094,2.5349755,2.0121632,4.352657,6.655641,Disrupted,1,1,2022-12-22
0.17872562,0.10568495,0.107681304,0.27116787,1.0099862,0.026237905,2.004307,2.7038698,2.8124046,2.110442,3.3036,5.419664,Disrupted,1,1,2022-12-22
0.2600208,0.2059352,0.08750609,0.29948473,0.9900659,0.015044468,1.959831,3.0122027,2.8108344,2.2254753,2.9834502,6.193937,Disrupted,1,1,2022-12-22
0.21627589,0.16909951,0.11277346,0.14707236,1.0544629,0.19617036,2.2326167,3.4359684,2.2548928,2.070209,3.3590305,5.630619,Disrupted,1,1,2022-12-22
0.31512126,0.23312943,0.047349207,0.07646347,1.0539917,0.031898983,2.1473384,3.0024629,2.525088,2.0876493,3.0236692,5.851444,Disrupted,1,1,2022-12-22
0.14768867,0.28910562,0.12903556,0.14065431,1.0232155,0.05468659,1.8603162,2.8760421,1.913556,2.0597353,3.6432312,6.7784276,Disrupted,1,1,2022-12-22
0.19258173,0.23932163,0.07665299,0.12885995,1.0004793,0.0854867,1.6353365,2.7280521,1.8051256,2.1268818,3.8208838,5.553767,Disrupted,1,1,2022-12-22
0.44723657,0.15466873,0.07657081,0.64596134,1.0553597,0.014884461,2.0206914,3.0549126,2.3718042,1.916061,3.4363704,6.086912,Disrupted,1,1,2022-12-22
0.22889264,0.118576705,0.06868199,0.18446234,1.0165378,0.0713485,1.5961386,2.9068942,2.8711789,2.2414632,3.205606,4.99014,Disrupted,1,1,2022-12-22
0.2985837,0.23066622,0.12176366,0.57542205,1.0305053,0.08724896,1.9268125,3.188021,2.0464847,2.1244028,3.397605,5.7053084,Disrupted,1,1,2022-12-22
0.2768991,0.12966026,0.21582551,0.21940468,1.070509,0.022951305,1.7625861,2.9070063,2.6946366,2.139799,3.9779994,5.248995,Disrupted,1,1,2022-12-22
0.2251731,0.07215681,0.045910284,0.115045436,1.0791082,0.012422617,1.5900563,2.92227,2.699983,2.4350562,3.227782,5.4003634,Disrupted,1,1,2022-12-22
0.3203595,0.13224344,0.09603111,0.095177665,0.9799417,0.024161667,1.8936391,3.0290165,2.5923858,2.0486393,3.838133,5.5068245,Disrupted,1,1,2022-12-22
0.23367392,0.199972,0.09824996,0.24162515,1.0080369,0.06317395,1.8093919,2.7680287,2.2988684,1.9775469,3.0432844,4.8751693,Disrupted,1,1,2022-12-22
0.39012063,0.17192799,0.07670231,0.11932123,0.98922694,0.08487798,1.6731508,2.835107,2.0807621,2.1094782,3.6394238,5.390123,Disrupted,1,1,2022-12-22
0.18534465,0.16271345,0.09274851,0.111957096,1.0523618,0.013790526,1.6394764,2.8182194,2.3708072,2.1291597,3.396693,5.51394,Disrupted,1,1,2022-12-22
0.22924674,0.17413914,0.039344814,0.5815037,1.039198,0.10561158,1.771371,2.7144997,2.7256963,2.3209887,3.774046,5.5044165,Disrupted,1,1,2022-12-22
0.2071799,0.09819684,0.11785753,0.32166743,1.0624869,0.042214405,1.5589864,2.7341888,2.2954562,1.9884962,3.3536143,5.659074,Disrupted,1,1,2022-12-22
0.26421085,0.1102931,0.062427413,0.08005529,1.0270535,0.011091593,1.6668799,3.0378964,2.7004766,2.1011796,3.2271643,6.5781193,Disrupted,1,1,2022-12-22
0.42211482,0.12153952,0.05654734,0.12598436,1.0502919,0.013201806,1.9660814,2.865023,2.5280852,2.0481672,2.7498064,6.2248607,Disrupted,1,1,2022-12-22
0.10328731,0.26937103,0.1200483,0.20349604,0.94936436,0.0153942695,1.9359596,3.26403,2.4262664,2.0594993,4.1301374,5.0440845,Disrupted,1,1,2022-12-22
0.13986158,0.18533014,0.10024231,0.29882228,0.9268484,0.024099061,1.8334022,2.8327696,2.1354115,2.221849,3.458134,6.335124,Disrupted,1,1,2022-12-22
0.2850812,0.14732707,0.14286949,0.13330418,1.0067688,0.07427132,2.2091758,2.930178,1.881943,2.296853,3.7552712,6.4960413,Disrupted,1,1,2022-12-22
0.30938932,0.084858336,0.032722753,0.088421375,1.0015389,0.01641956,2.1348615,3.1652722,3.0429215,2.048632,3.2349648,5.2374153,Disrupted,1,1,2022-12-22
0.20887041,0.08708794,0.1860438,0.24501687,1.0407114,0.049625743,1.3717802,3.0289414,2.5514705,1.9326851,3.8461626,5.2996073,Disrupted,1,1,2022-12-22
0.29452994,0.098213136,0.06919821,0.17072803,0.92213863,0.033384718,1.9315621,3.3350139,1.9594738,2.2333753,3.01539,5.5291667,Disrupted,1,1,2022-12-22
0.26656294,0.17631648,0.101857945,0.14550835,1.0412797,0.013472328,1.9148421,2.9856985,2.1109872,2.037832,3.7827442,6.301456,Disrupted,1,1,2022-12-22
0.2971695,0.29459777,0.17931843,0.4061259,0.99844414,0.07055394,1.9634432,3.0036917,2.7466705,2.151465,3.2494802,5.4093456,Disrupted,1,1,2022-12-22
0.27484745,0.22124806,0.20601696,0.10243115,1.0641124,0.020668969,1.7063681,2.8138616,2.874178,1.8661567,3.7389734,6.025637,Disrupted,1,1,2022-12-22
0.35888278,0.12514606,0.14130703,0.30162787,0.99737626,0.011351732,1.8308694,2.8824084,2.5845757,2.0242753,3.738443,5.493101,Disrupted,1,1,2022-12-22
0.42181906,0.117096566,0.049201436,0.043939114,1.0214902,0.055642407,1.990578,2.7641323,2.5352256,1.864813,3.9793317,6.045249,Disrupted,1,1,2022-12-22
0.32247084,0.1638333,0.0762286,0.33782226,0.9909411,0.0066367057,2.1643064,2.7734277,2.5631552,2.0824153,3.505647,6.7163033,Disrupted,1,1,2022-12-22
0.5739795,0.15846752,0.10704409,0.34134585,1.0056256,0.02251925,1.8230851,3.1411536,2.2282927,1.8948851,3.8574343,5.557134,Disrupted,1,1,2022-12-22
0.19198222,0.21642262,0.07884189,0.19440943,1.0188539,0.052183293,1.7031494,2.9108758,2.109959,2.3065856,3.4533951,6.9475183,Disrupted,1,1,2022-12-22
0.1703596,0.17866306,0.049358606,0.030780606,1.0284013,0.0293591,1.7010497,2.8264458,2.0252182,2.2224517,3.3814976,5.6814294,Disrupted,1,1,2022-12-22
0.14981285,0.13244437,0.09256915,0.14846149,0.9875041,0.023675546,1.6002743,3.1311982,2.233252,1.9557292,3.4047685,6.136199,Disrupted,1,1,2022-12-22
0.30630574,0.13293661,0.04465894,0.20184061,0.9937702,0.061358865,1.650591,2.6199708,2.6096559,2.1970563,3.2612772,5.067601,Disrupted,1,1,2022-12-22
0.21454611,0.073222466,0.05813177,0.092411965,0.89664155,0.093411006,2.0425277,2.8235438,2.0083518,2.1229558,3.5555682,4.4689865,Disrupted,1,1,2022-12-22
0.2735262,0.101215415,0.07437105,0.52175987,1.0346801,0.060531918,1.9919376,3.0258644,2.2650335,1.9916507,3.4911907,4.9457994,Disrupted,1,1,2022-12-22
0.08070014,0.68721175,0.11913844,1.0079336,0.98958737,0.99440974,1.8632256,5.283079,1.757185,1.5349439,4.318783,3.0713074,Disrupted,2,1,2022-12-23
0.15119247,0.46664467,0.15122981,0.9916815,1.0027368,1.018274,2.1825147,3.9570937,1.9025668,1.5578879,5.061598,3.0476458,Disrupted,2,1,2022-12-23
0.3585386,0.6064248,0.11760903,1.0374638,1.0091935,0.9923277,2.2892764,4.7114143,1.8959609,1.7821106,2.7706482,3.0471995,Disrupted,2,1,2022-12-23
0.2577067,0.83322626,0.29174736,1.0221436,0.99094963,1.0074528,1.9047014,4.2230506,2.0872557,1.690726,4.693294,3.1254876,Disrupted,2,1,2022-12-23
0.16406102,0.6041786,0.21362652,0.9714694,0.98588,1.0120358,2.3056526,5.62791,1.833306,1.643098,6.7058134,3.085888,Disrupted,2,1,2022-12-23
0.10317616,0.46811458,0.16194564,1.0003779,0.99780315,1.0130265,1.9414239,4.6662636,1.8944467,1.4771179,4.963288,3.249636,Disrupted,2,1,2022-12-23
0.12802704,0.46690568,0.12646312,0.9981399,1.0138277,0.97059,2.1610932,3.5916293,1.8859955,2.0051925,10.00145,3.0477195,Disrupted,2,1,2022-12-23
0.23439898,0.5246744,0.15746933,1.0280366,0.9901808,1.0179036,2.1752155,4.308739,2.0429869,1.5637748,3.0260336,3.3006678,Disrupted,2,1,2022-12-23
0.16206975,0.4887007,0.1479345,1.017494,0.99995524,1.0093713,2.352959,5.341703,2.008944,1.6219137,1.3910403,3.3619742,Disrupted,2,1,2022-12-23
0.12341373,1.1049393,0.23685731,0.98159134,0.99193,1.0219641,1.9189203,4.8579526,1.8799927,1.4492847,2.8729072,3.490723,Disrupted,2,1,2022-12-23
0.16199468,0.51181644,0.13884182,1.0073069,0.98902524,1.0248843,2.2381892,4.8995075,1.8421507,1.6125987,1.5373821,3.5913978,Disrupted,2,1,2022-12-23
0.09796802,0.7394283,0.12241204,1.0111288,0.99571735,1.0106049,2.3784187,4.030322,1.749748,1.7364762,1.664423,3.40287,Disrupted,2,1,2022-12-23
0.15378585,0.77892905,0.31721437,0.9795877,0.998657,0.9985016,2.0386097,4.9047995,1.7332091,1.7541784,7.559548,3.2173867,Disrupted,2,1,2022-12-23
0.0844547,0.41857615,0.09942803,0.99191934,0.9821957,1.002881,2.2062705,4.7318196,1.9702082,1.6767709,1.2534256,3.4962542,Disrupted,2,1,2022-12-23
0.116473675,1.1219134,0.20147122,0.9987527,1.0088524,0.9969,2.0429623,4.9933457,2.1218767,1.7603434,2.262306,2.9153717,Disrupted,2,1,2022-12-23
0.15268469,0.66401494,0.15265162,1.0089525,1.023476,1.0026093,1.9962858,4.79837,1.8458717,1.7103962,1.0958936,3.5030425,Disrupted,2,1,2022-12-23
0.14882371,0.6293134,0.26716295,0.9956756,0.99820596,1.0190741,2.2825313,4.939713,1.7549185,1.85612,4.2131915,3.116942,Disrupted,2,1,2022-12-23
0.31557852,0.75601494,0.2684611,1.0037489,1.0036143,0.9976346,2.2465804,4.284827,1.8677899,1.725803,4.0188413,3.6411853,Disrupted,2,1,2022-12-23
0.20720491,0.5707045,0.19785772,1.0366545,0.99393684,1.0055002,2.080486,4.2214017,2.2871854,1.7475681,2.9983888,3.2694097,Disrupted,2,1,2022-12-23
0.11852128,0.45604405,0.059944004,0.9763513,1.0012733,1.0122075,2.2569551,4.516502,1.9144415,1.5850815,9.441626,3.0484393,Disrupted,2,1,2022-12-23
0.14883976,0.5528423,0.13609153,0.9953906,0.99917036,1.0142522,2.2620401,4.6423097,1.8711525,1.6388357,1.2948018,3.3182595,Disrupted,2,1,2022-12-23
0.15630895,0.585366,0.12362609,1.0212,0.99281216,1.0066432,2.1927671,5.0950074,2.173433,1.7636338,2.4819047,3.3521278,Disrupted,2,1,2022-12-23
0.2707915,0.516427,0.22002639,0.9919445,0.9730811,1.0235695,2.4765234,4.811605,1.995628,1.4972824,2.9439545,2.9337199,Disrupted,2,1,2022-12-23
0.15514815,0.9065761,0.23359556,0.9747028,0.99056715,1.0112811,2.022504,4.86913,1.9630207,1.6187207,9.481703,3.1336389,Disrupted,2,1,2022-12-23
0.20890184,0.5636588,0.13110495,1.002667,1.0014806,1.0166645,2.1165845,4.4145894,1.8396778,1.7124741,1.7720131,3.1963663,Disrupted,2,1,2022-12-23
0.2028328,0.6082092,0.15470046,0.99516016,0.9916965,1.0109195,2.2397177,5.371898,1.9065715,1.5327812,1.5510718,3.2722778,Disrupted,2,1,2022-12-23
0.117643975,0.6145758,0.2175038,1.0145817,0.99890274,1.0189066,2.1258924,4.253701,2.0503523,1.8145851,3.9900575,3.313593,Disrupted,2,1,2022-12-23
0.1135491,0.5470896,0.11421017,1.0290102,0.9982571,1.0044707,2.3944926,4.5160956,2.0694487,1.7157185,2.4018822,3.367674,Disrupted,2,1,2022-12-23
0.19338164,0.7801138,0.1341238,1.0415355,0.9982455,0.9877478,2.1688225,4.3184886,1.7872326,1.802516,5.0051417,3.0539837,Disrupted,2,1,2022-12-23
0.26295716,0.76808685,0.15745273,1.0154686,1.0099295,0.99973506,2.2299933,4.789665,1.7315059,1.8444654,4.4899354,3.153491,Disrupted,2,1,2022-12-23
0.15920293,0.59981,0.2394388,1.0071548,0.98922575,1.0201339,2.0496438,5.401057,1.9651835,1.5427625,2.081991,3.1311302,Disrupted,2,1,2022-12-23
0.20311737,0.55464625,0.18952727,1.0368958,0.9916432,0.9926519,2.4293644,4.352414,2.155596,1.7681284,1.8493539,2.9886444,Disrupted,2,1,2022-12-23
0.11204831,0.63449085,0.3486042,1.0131882,0.98274624,1.0074388,2.285704,4.69059,1.8945712,1.6043051,2.4112048,2.7213655,Disrupted,2,1,2022-12-23
0.25222847,0.63161755,0.12694985,0.96900976,1.001352,1.013379,2.042326,4.5191226,2.3746285,1.7695798,2.577501,3.281468,Disrupted,2,1,2022-12-23
0.10633302,0.4624062,0.17180817,1.018462,1.0172539,1.0200707,2.2681115,3.8293405,2.0132945,1.7515696,2.5964553,3.2878735,Disrupted,2,1,2022-12-23
0.08722696,0.61520696,0.22730659,1.000834,1.0008318,1.0073073,2.2319536,4.4377646,1.8643825,1.7844585,2.1352654,3.2783203,Disrupted,2,1,2022-12-23
0.11005978,0.592832,0.16009927,1.0252254,1.0029615,0.99861926,1.9116594,4.5797863,1.99463,1.7058005,1.4793406,3.3061054,Disrupted,2,1,2022-12-23
0.140193,0.7629732,0.15498471,0.9773521,1.0036547,1.009808,1.9574728,3.9887435,1.6964861,1.6648914,0.93935335,3.1807425,Disrupted,2,1,2022-12-23
0.17048936,0.72321326,0.15228672,1.0468925,1.0081425,0.9877722,2.113963,4.034189,1.9927582,1.6869515,0.780706,2.9978426,Disrupted,2,1,2022-12-23
0.08603919,0.4260713,0.10955417,1.0068206,0.9882723,1.0084529,2.4442835,4.1820083,1.903733,1.5562913,2.8748,3.1057992,Disrupted,2,1,2022-12-23
0.07897501,0.53388536,0.110079415,0.99416107,0.99093795,1.0050668,2.0648334,4.3887386,1.9359604,1.6418265,4.377293,3.0024312,Disrupted,2,1,2022-12-23
0.08058804,0.49912047,0.16231799,1.0165704,1.0114472,1.0098683,2.1166127,5.1055756,1.8917475,1.7978808,2.080497,2.794683,Disrupted,2,1,2022-12-23
0.2737877,0.28040844,0.09127427,1.031788,0.9980677,0.9757933,2.1665156,4.5061607,1.5630287,1.9018583,1.5127403,2.639581,Disrupted,2,1,2022-12-23
0.10585171,0.53864294,0.14652552,1.0116398,0.9920268,1.0094874,2.5220258,5.094353,1.9978536,1.6978537,1.5567645,3.4254665,Disrupted,2,1,2022-12-23
0.16113779,0.48362738,0.12447919,0.99916846,0.9889471,1.0011905,2.2847424,4.850696,1.798395,1.7269275,2.6811411,3.339738,Disrupted,2,1,2022-12-23
0.20152164,0.7382153,0.15265973,1.0183216,0.988521,1.0204825,2.0314136,4.711569,1.9157355,1.6765199,4.687707,3.8144124,Disrupted,2,1,2022-12-23
0.10324151,0.70548284,0.22895612,1.0186611,0.99324024,0.9973936,2.4836252,4.8523855,2.1844594,1.5873693,4.539817,3.2315872,Disrupted,2,1,2022-12-23
0.4341611,0.5016316,0.11337383,1.006102,1.0099312,1.0146255,2.084373,3.7774048,1.788669,1.6604261,1.8101584,3.271685,Disrupted,2,1,2022-12-23
0.057231504,0.55994433,0.26301008,0.9851333,0.99338686,1.0202268,2.0894375,4.412355,1.9159584,1.5900868,5.8503847,3.044661,Disrupted,2,1,2022-12-23
0.15582354,0.87502545,0.1787889,0.98355,0.9684094,1.0220124,2.1384265,5.325323,1.9282591,1.7452861,2.1012356,3.2611194,Disrupted,2,1,2022-12-23
0.17900129,0.678825,0.17212504,1.0035155,0.9886892,1.0011823,2.2792768,4.19375,1.7725335,1.9406171,2.2084005,3.0197582,Disrupted,2,1,2022-12-23
0.08060323,0.4201811,0.124477975,1.0404913,0.9913747,1.0079368,2.3657463,5.1521645,2.1406522,1.6273289,6.521721,3.2438385,Disrupted,2,1,2022-12-23
0.16878337,0.7708,0.11576155,1.0145785,1.0025841,1.0208014,2.3334198,4.549284,1.943376,1.6152936,1.9101789,3.1584063,Disrupted,2,1,2022-12-23
0.12419046,0.50293505,0.102557436,1.044707,1.0046158,0.98097533,2.0765815,3.7177184,1.7622058,1.6680936,2.6604328,3.038882,Disrupted,2,1,2022-12-23
0.12023589,0.5711875,0.2057426,1.0283829,1.0110153,1.0137336,2.3333523,4.343882,2.2061782,1.5793432,7.147857,3.0944054,Disrupted,2,1,2022-12-23
0.31856415,0.64225847,0.24986681,1.0077481,1.005404,1.0058428,2.2099304,4.23905,2.1229253,1.7420013,4.404291,3.2466037,Disrupted,2,1,2022-12-23
0.20565881,0.7947735,0.28598595,1.023037,0.9813927,1.0060201,2.4027104,4.7494617,2.1053941,1.6700507,3.6688232,3.0308633,Disrupted,2,1,2022-12-23
0.09659592,0.71207243,0.13936913,1.0011241,1.0259846,1.0051224,2.1445546,5.359357,1.9656667,1.6858729,1.3143312,2.8447568,Disrupted,2,1,2022-12-23
0.10200393,0.71704334,0.080846116,0.99910975,1.0099032,1.006133,2.0514946,4.6140776,1.9963475,1.740962,3.0443048,3.066747,Disrupted,2,1,2022-12-23
0.22851363,0.43881878,0.29060307,1.0149772,0.9963321,1.0268916,2.0544112,5.1938624,2.1607866,1.696963,1.9225826,3.4806705,Disrupted,2,1,2022-12-23
0.06004396,0.53862286,0.08886246,0.9923364,0.97601795,1.0009278,2.037812,4.606832,1.8561856,1.5910075,6.708108,2.9473143,Disrupted,2,1,2022-12-23
0.10431429,0.49205175,0.1828525,0.98889714,1.0183553,1.0008858,2.1759958,4.3404675,1.6765081,1.6401708,2.5083368,2.713789,Disrupted,2,1,2022-12-23
0.16287078,0.55140305,0.120645136,1.0064121,0.9848708,1.0005643,2.373973,4.224063,1.8791331,1.8037863,3.0243855,3.269597,Disrupted,2,1,2022-12-23
0.12860554,0.91557014,0.11435534,1.0144738,1.0078784,1.0162355,2.305529,4.6947737,1.7946874,1.6844585,3.1361008,3.3700383,Disrupted,2,1,2022-12-23
0.18805288,0.5995013,0.18747291,0.97856003,0.9953876,1.0109776,1.9597089,4.5231123,1.617643,1.4809127,3.379722,3.3502827,Disrupted,2,1,2022-12-23
0.25205913,0.4022337,0.18361323,1.0065181,0.98823535,1.0166339,2.2329836,3.7751565,2.2360158,1.6417063,1.0655864,3.2052758,Disrupted,2,1,2022-12-23
0.35710508,0.64999413,0.33907872,1.011857,0.9941967,1.0061353,2.4775732,4.9551334,1.9969745,1.8205549,2.5289934,3.2100132,Disrupted,2,1,2022-12-23
0.19835863,0.76896936,0.07838518,0.99858993,1.0093954,1.0003184,2.0833535,4.4812407,1.7466269,1.8240367,4.3655043,3.295955,Disrupted,2,1,2022-12-23
0.17766193,0.50721437,0.15788797,1.0167699,0.997199,1.0102023,2.2140405,4.5977798,2.1503458,1.8193042,1.6215056,3.1959605,Disrupted,2,1,2022-12-23
0.2107083,0.6470083,0.29960972,1.0066653,0.9953347,1.0141817,2.1635735,5.306913,1.7940736,1.6724541,5.4285398,3.220845,Disrupted,2,1,2022-12-23
0.16997145,0.50105184,0.06884294,1.0183944,1.0137438,1.0046895,2.13998,4.3214917,1.8567345,1.7919923,2.0325549,3.0560365,Disrupted,2,1,2022-12-23
0.19142373,0.66536856,0.11717214,1.0150366,0.97993493,1.0116526,2.272103,4.6471024,1.9925619,1.737835,1.6228663,2.9323485,Disrupted,2,1,2022-12-23
0.2490893,0.7930273,0.16139396,0.9944342,1.0065818,0.99810797,2.2388256,4.41123,1.8459315,1.6752647,1.1923331,2.775295,Disrupted,2,1,2022-12-23
0.18305852,0.7542109,0.35219532,0.99101025,0.99186325,1.0177778,2.2022316,4.4219995,2.004458,1.4489009,1.613322,3.50923,Disrupted,2,1,2022-12-23
0.10700579,0.64461565,0.12934299,0.99914634,0.9991911,1.037271,2.0625937,4.873197,2.005859,1.538277,3.9809325,3.2592223,Disrupted,2,1,2022-12-23
0.09635355,0.8726993,0.17037483,0.96726036,0.98640347,0.9797173,1.805102,4.633186,1.719824,1.4821775,1.3161294,2.9160087,Disrupted,2,1,2022-12-23
0.061068755,0.4459537,0.2045491,1.0129366,0.9897064,1.0083228,2.1983168,4.215922,1.698533,1.8077044,2.00876,3.2971628,Disrupted,2,1,2022-12-23
0.14423381,0.51472044,0.13995658,1.0421475,1.0069515,1.0003936,2.452752,4.141164,1.8358915,1.5598123,3.436687,3.2331798,Disrupted,2,1,2022-12-23
0.14290978,0.4591426,0.23163198,1.0116647,1.0120465,1.0106475,2.299478,4.06114,1.8033268,1.6979983,2.8196788,3.4033988,Disrupted,2,1,2022-12-23
0.21450658,1.0480399,0.04125438,1.0256176,0.98145634,1.0135587,2.36685,3.9443583,1.85855,1.6297226,4.4748254,3.493283,Disrupted,2,1,2022-12-23
0.15686327,0.542883,0.23235169,0.9832976,0.99027056,1.0020798,2.114584,4.0746627,1.9406079,1.5653074,2.241991,3.0001638,Disrupted,2,1,2022-12-23
0.16098683,0.89537287,0.105304025,0.99513936,0.9922342,1.0177414,2.1109643,4.443826,1.8499749,1.6875657,1.823965,3.182655,Disrupted,2,1,2022-12-23
0.15990911,0.72616524,0.14817819,0.98429644,1.0359565,1.0103167,2.3196208,4.5705647,2.0085812,1.6636791,2.7495098,3.2443442,Disrupted,2,1,2022-12-23
0.09739695,0.44521922,0.1263173,1.0121645,1.01253,0.98735684,2.1951714,5.0989056,1.9912249,1.874454,1.8533607,2.7978027,Disrupted,2,1,2022-12-23
0.13171935,0.5287844,0.17195699,0.99837273,1.0308825,1.0158437,2.233474,4.303899,2.184229,1.5725296,4.032075,2.923829,Disrupted,2,1,2022-12-23
0.12772684,0.46450347,0.33529475,0.9920373,0.99185234,1.0172611,2.4671302,4.7766447,1.6581316,1.4233001,3.2319524,3.1194253,Disrupted,2,1,2022-12-23
0.12175138,0.5182067,0.08775231,1.016833,1.0077075,0.9834808,2.12906,4.172156,2.125864,1.7686069,2.7252114,3.039576,Disrupted,2,1,2022-12-23
0.13693133,0.68741095,0.15140963,1.0013382,1.0060668,0.9851574,2.1640081,4.207204,2.2431753,1.7695897,7.302124,2.9637535,Disrupted,2,1,2022-12-23
0.20271404,1.0205748,0.1594681,0.9824943,0.9925169,1.0091594,1.9851056,5.027015,2.349863,1.5982211,1.6665503,3.3814452,Disrupted,2,1,2022-12-23
0.17572498,0.5683868,0.13127138,1.0190415,0.99949455,0.9971597,2.154396,4.737511,1.9805022,1.9151595,2.6389155,3.021253,Disrupted,2,1,2022-12-23
0.12055974,0.64460504,0.099698804,1.0087109,1.00111,1.0197741,2.3939235,4.290549,1.9838233,1.648372,2.0006647,3.127045,Disrupted,2,1,2022-12-23
0.21976939,0.7874169,0.13288772,0.974612,1.0236783,1.0074244,2.0806563,5.017647,2.0637364,1.6464431,1.0075359,3.498511,Disrupted,2,1,2022-12-23
0.21770456,0.661855,0.18720165,0.9860137,0.97752273,1.0027587,2.179423,4.305502,1.8739505,1.5900924,1.8997482,3.0598204,Disrupted,2,1,2022-12-23
0.16858137,0.63250023,0.15433422,0.97336876,1.0200157,0.99337703,1.9243068,5.069499,1.7603183,1.7325149,3.692661,3.0541496,Disrupted,2,1,2022-12-23
0.14716399,0.66912067,0.20026271,1.010042,1.0045063,1.0037317,1.9542953,5.1236753,1.8010912,1.5759234,4.3523297,3.0331976,Disrupted,2,1,2022-12-23
0.15399212,0.6167676,0.13013655,1.0034486,1.0108925,0.9973284,2.0382688,4.6166306,1.8647333,1.7247707,3.924926,3.0568101,Disrupted,2,1,2022-12-23
0.17764488,0.6167499,0.28110254,0.98881304,0.9971702,1.0227717,2.0395114,4.851274,1.8529158,1.5430161,4.0019383,2.8995845,Disrupted,2,1,2022-12-23
0.13266426,0.6629548,0.09338148,1.0005275,0.99441004,0.99083304,2.2234216,4.397734,1.9761956,1.5515908,1.4660251,2.7873297,Disrupted,2,1,2022-12-23
0.1685475,0.55632895,0.09101372,1.0130334,1.0109644,0.9900945,2.2207832,3.9377089,2.1159854,1.6793896,1.5558406,3.3404398,Disrupted,2,1,2022-12-23
0.08572944,0.7611966,0.16958025,0.99901825,1.0051954,0.98460424,2.1879935,4.515162,1.5032394,1.7742517,3.9183903,3.416433,Disrupted,2,1,2022-12-23
